식품코드,식품명,지역 / 제조사,식품상세분류,단백질(g),포도당(g),과당(g),유당(g),갈락토오스(g),셀룰로오스,칼슘,철,칼륨,나트륨,아연,구리,망간,비타민 A,비타민 D2,비타민 D3,비타민 E,토코페롤,비타민 K,비타민 K1,비타민 K2,비타민 B1,비타민 B2,비타민 B6,비타민 B12,비타민 C,오메가 3 지방산(g),오메가 6 지방산(g),트랜스 지방산(g),카페인
P021310,인절미 시모나,해태제과식품㈜,아이스밀크,3,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021311,딸기뷔페빙수,라벨리,아이스밀크,5,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
P021312,옥수수익어가는,라벨리,아이스밀크,2,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021313,투게더 밀크&초콜릿 클래식,빙그레,아이스밀크,2,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021314,스키피샌드,아이푸드,아이스밀크,4,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021315,국화빵통팥,롯데푸드㈜ 천안공장,아이스밀크,3,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021316,아이리스 파르페(쿠키&크림),훼미리식품㈜ 부산공장,아이스밀크,1.5,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021317,라보떼쿠키앤크림,라벨리,아이스밀크,2,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021318,라보떼3바나나커피쿠키,라벨리,아이스밀크,1,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021319,가나소프트콘,롯데제과,아이스밀크,3,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021320,인절미컵 아이스밀크,라벨리,아이스밀크,6,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021321,허쉬녹차초코바,에버스톤,아이스밀크,2,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021322,로투스비스코프콘,㈜파이닉스푸드,아이스밀크,4,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021323,딸기플레인,동학식품,아이스밀크,2,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021324,바사프리미엄요구르트맛,한보제과,아이스밀크,1.7,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021325,옥수수익어가는컵,라벨리,아이스밀크,6,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
P021326,버터코코넛바,아이푸드,아이스밀크,1,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
P021327,엔초(수출용),빙그레,아이스밀크,2.6,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021328,폭신폭신 솜사탕바,해태제과식품㈜,아이스밀크,1.2,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021329,쿠키오홈,㈜파이닉스푸드,아이스밀크,2,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021330,부라보바 피스타치오,해태제과식품㈜,아이스밀크,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021331,허니버터와플샌드,아이푸드,아이스밀크,4,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021332,밀크바,빙그레 김해공장,아이스밀크,1.4,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
P021333,끌레도르 솔티드카라멜,빙그레,아이스밀크,1.7,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
P021334,빵빠레 파스퇴르,롯데푸드㈜ 천안공장,아이스밀크,3,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021335,구구콘 편의점용,롯데푸드㈜ 천안공장,아이스밀크,4,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021336,팽이팽이 딸기&초코,훼미리식품㈜ 부산공장,아이스밀크,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021337,빵빠레 파스퇴르 초코,롯데푸드㈜ 천안공장,아이스밀크,4,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021338,고구마아이스,라벨리,아이스밀크,2,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
P021339,바나나바,빙그레 김해공장,아이스밀크,1.7,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
P021340,구구크러스터 화이트,롯데푸드㈜ 천안공장,아이스밀크,2,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021341,우유쿠키빙수,㈜삼우냉동,아이스밀크,6,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021342,꽃보다 인절미,㈜에스아이지,아이스밀크,5,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021343,빵빠레 그릭요거트,롯데푸드㈜ 천안공장,아이스밀크,4,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021344,끌레도르 와플콘 밀크&초코,빙그레,아이스밀크,3,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021345,올때 메로나 칸탈루프,빙그레,아이스밀크,1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021346,뉴바닐라,㈜테이트,아이스밀크,4,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021347,젤리벨리포도바,에버스톤,아이스밀크,2,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021348,바밤바컵,훼미리식품㈜ 부산공장,아이스밀크,2,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021349,영원한 봄,라벨리,아이스밀크,2,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
P021350,빅모나카 쿠키앤크림,아이푸드,아이스밀크,5,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021351,PANTOA Choco chiffon,㈜동양아이스,아이스밀크,3,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021352,뉴 요거트,㈜테이트,아이스밀크,3,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021353,설레임 바나나쉐이크,롯데제과,아이스밀크,2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021354,딸기아이스캔디,롯데푸드㈜ 천안공장,아이스밀크,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021355,쿠앤크 더프라임치즈,㈜청아냉동식품,아이스밀크,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021356,아이리스 파르페(메론&바닐라),훼미리식품㈜ 부산공장,아이스밀크,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021357,나만봐,라벨리,아이스밀크,3,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021358,요맘때 로어슈거 딸기콘,빙그레,아이스밀크,2,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021359,티피,해태제과식품㈜,아이스밀크,4,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021360,나린 딸기향 요거트,㈜제나,아이스밀크,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021361,디저트아이스바 판나코타,롯데푸드㈜ 천안공장,아이스밀크,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021362,빽다방 커피하드,롯데푸드㈜ 천안공장,아이스밀크,2,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021363,베스트원캠벨그레이프,해태제과식품㈜,아이스밀크,2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021364,칙촉샌드아이스,아이푸드,아이스밀크,3,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021365,초코아이스캔디,롯데푸드㈜ 천안공장,아이스밀크,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021366,누가바초코,해태제과식품㈜,아이스밀크,3,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021367,라이트 엔젤 녹차,롯데제과,아이스밀크,2,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021368,라이트 엔젤 초코,롯데제과,아이스밀크,2,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021369,디요거트,라벨리,아이스밀크,5,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0
P021370,빽다방 초코하드,롯데푸드㈜ 천안공장,아이스밀크,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021371,국화빵초코,롯데푸드㈜ 천안공장,아이스밀크,3,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021372,쿨러쉬 찰떡 인절미,동그린,아이스밀크,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021373,참붕어싸만코구마,빙그레,아이스밀크,2,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021374,서주아이스주빙수,㈜파이닉스푸드,아이스밀크,3,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021375,라이트 엔젤 바나나,롯데제과,아이스밀크,2,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021376,밀크카라멜모나카,한보제과,아이스밀크,3,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021377,그린티,㈜테이트,아이스밀크,3,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021378,멜론아이스캔디,롯데푸드㈜ 천안공장,아이스밀크,1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021379,요거트아이스캔디,롯데푸드㈜ 천안공장,아이스밀크,3,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021380,밀크아이스캔디,롯데푸드㈜ 천안공장,아이스밀크,2,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021381,스노블 롯데큐브아이스 멜론,롯데푸드㈜ 천안공장,아이스밀크,2,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021382,범산목장 유기농 소프트 라이트 믹스,범산목장,아이스밀크,14,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021383,팥아이스캔디,롯데푸드㈜ 천안공장,아이스밀크,4,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021384,커피아이스캔디,롯데푸드㈜ 천안공장,아이스밀크,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021385,끌레도르 크림치즈바 블루베리,㈜동양아이스,아이스밀크,2.9,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
P021386,수출용 후레쉬메론,훼미리식품㈜ 부산공장,아이스밀크,0.8,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021387,국화빵과 아이스크림,롯데푸드㈜ 천안공장,아이스밀크,3,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021388,쿠키오 치즈샌드,㈜삼우냉동,아이스밀크,3,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021389,메론마루,훼미리식품㈜ 부산공장,아이스밀크,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021390,스노블 롯데빙수블록 밀크티,롯데푸드㈜ 천안공장,아이스밀크,14,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021391,까페오레 파르페,㈜에스아이지,아이스밀크,4,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021392,크런치킹홈,해태제과식품㈜,아이스밀크,2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021393,바사프리미엄말차,한보제과,아이스밀크,1,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
P021394,돼지콘20,롯데푸드㈜ 천안공장,아이스밀크,4,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021395,과자속 아이스빈,㈜삼우냉동,아이스밀크,4,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021396,악마파르페,라벨리,아이스밀크,6,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
P021397,겨울엔 부드러운 수박바,롯데제과,아이스밀크,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021398,딸기머거바,훼미리식품㈜ 부산공장,아이스밀크,2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021399,초코가득바,훼미리식품㈜ 부산공장,아이스밀크,2,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021400,서주 다쿠아즈 샌드,아이푸드,아이스밀크,2,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021401,라라스윗 바닐라빈,㈜흥국에프앤비,아이스밀크,4,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021402,더위사냥 콜드브루라떼,빙그레,아이스밀크,3,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021403,클래식 요맘때 플레인,빙그레,아이스밀크,0.7,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021404,라라스윗 초코렛,㈜흥국에프앤비,아이스밀크,4,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021405,끌레도르 크림치즈바 스트로베리,㈜동양아이스,아이스밀크,2.9,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
P021406,허니핑키바,동그린,아이스밀크,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021407,끌레도르 와플콘 밀크&녹차,빙그레,아이스밀크,3,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021408,셰프의 오후 카라멜,㈜파이닉스푸드,아이스밀크,3,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021409,커피가득바,훼미리식품㈜ 부산공장,아이스밀크,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021410,스노우화이트,훼미리식품㈜ 부산공장,아이스밀크,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021411,끌레도르 소프트콘 밀크&초코,빙그레,아이스밀크,3.4,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
P021412,석빙고 메론바,훼미리식품㈜ 부산공장,아이스밀크,1,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021413,순수밀크빙,㈜청아냉동식품,아이스밀크,2,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021414,라라스윗 녹차,㈜흥국에프앤비,아이스밀크,4,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021415,달콤바나나블록,롯데푸드㈜ 천안공장,아이스밀크,4,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021416,셰프의 오후 딸기,㈜파이닉스푸드,아이스밀크,1,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021417,본젤라또 블루베리 치즈 아이스디저트,롯데제과,아이스밀크,3,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021418,도라에몽초코,㈜데어리젠,아이스밀크,3,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021419,순수초코빙,㈜청아냉동식품,아이스밀크,4,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021420,시모나 블러드오렌지,해태제과식품㈜,아이스밀크,2,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021421,도라에몽카라멜,㈜데어리젠,아이스밀크,3,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021422,도라에몽밀크,㈜데어리젠,아이스밀크,4,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021423,끌레도르 메이플&월넛,빙그레,아이스밀크,4.9,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021424,라라스윗 요거트,㈜흥국에프앤비,아이스밀크,2,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021425,순수딸기빙,㈜청아냉동식품,아이스밀크,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021426,라라스윗 딸기,㈜흥국에프앤비,아이스밀크,3,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021427,제티 쵸코렛맛,동서식품,기타 코코아가공품,0.7,0,0,0,0,0,33,1.1,0,35,1.8,0,0,0,0,0,0,0,0,0,0,0.27,0.34,0.39,0,28,0,0,0,0
P021428,미떼 핫초코 오리지날,신우식품㈜,기타 코코아가공품,1.5,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021429,참고을들기름,㈜참고을,들기름,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021430,코코렛소스,㈜카파아이엔티,기타 코코아가공품,3,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021431,100% 통들깨 들기름,CJ제일제당㈜,들기름,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021432,미떼 핫초코 마일드,신우식품㈜,기타 코코아가공품,3.2,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021433,진한들기름,㈜청양식품,들기름,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021434,뉴얼려먹는초코만들기,㈜예그린제과,기타 코코아가공품,2.4,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021435,참진한들기름,㈜청양식품,들기름,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021436,코코렛파우더,㈜카파아이엔티,기타 코코아가공품,6,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021437,진한들기름,정다운식품,들기름,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021438,동서핫쵸코,신우식품㈜,기타 코코아가공품,2,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021439,샘표일편단심통들깨들기름,㈜청양식품,들기름,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021440,핫초코,㈜담터,기타 코코아가공품,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021441,농가들기름,㈜청양식품,들기름,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021442,허쉬 오리지널 핫초코,희망그린식품,기타 코코아가공품,27,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021443,장터들기름,농업회사법인 ㈜감로정,들기름,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0
P021444,행복한쇼콜라띠에 화이트초코,삼광식품,기타 코코아가공품,2,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
P021445,들기름,㈜참고을,들기름,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021446,메티에 리치 초코소스,삼광식품,기타 코코아가공품,1,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021447,들기름,농업회사법인살림농산㈜,들기름,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021448,타코 카페 초콜릿,㈜가배온,기타 코코아가공품,1,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021449,고소한 들기름,㈜참고을,들기름,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021450,타코 카페 다크초콜릿,㈜가배온,기타 코코아가공품,2,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021451,생들기름,이(e)방앗간,들기름,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021452,코코아(자동판매기용),유안종합식품,기타 코코아가공품,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021453,자연드림 들기름,㈜순수유,들기름,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021454,담터 핫초코,㈜담터,기타 코코아가공품,1,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021455,개성방앗간생들기름,㈜한식품,들기름,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021456,미떼 핫초코 티라미수,신우식품㈜,기타 코코아가공품,3,0,0,0,0,0,155,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021457,들깨그대로,에버그린에버블루협동조합,들기름,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P021458,제티 쿠키앤쵸코,동서식품,기타 코코아가공품,0,0,0,0,0,0,38,0.6,0,15,2,0,0,0,0,0,0,0,0,0,0,0.13,0.42,0.48,0,0,0,0,0,0
